language,file,key,issue_type,text,notes
da,study.json,flashcardTypes.training.description,same-as-english,Practice training with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.grading.description,same-as-english,Practice grading with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.dojo.description,same-as-english,Practice dojo with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.lineage.description,same-as-english,Practice lineage with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.masters.description,same-as-english,Practice masters with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.traditions.description,same-as-english,Practice traditions with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.culture.description,same-as-english,Practice culture with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.language.description,same-as-english,Practice language with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.symbols.description,same-as-english,Practice symbols with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.ceremonies.description,same-as-english,Practice ceremonies with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.discipline.description,same-as-english,Practice discipline with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.respect.description,same-as-english,Practice respect with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.perseverance.description,same-as-english,Practice perseverance with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.character.description,same-as-english,Practice character with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.sincerity.description,same-as-english,Practice sincerity with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.self-control.description,same-as-english,Practice self-control with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.hachiji-dachi.explanation,same-as-english,Basic natural stance with feet shoulder-width apart,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.sanchin-dachi.explanation,same-as-english,"Strong stance with feet turned inward, knees bent",Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.zenkutsu-dachi.explanation,same-as-english,Forward stance with weight on front leg,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.kokutsu-dachi.explanation,same-as-english,Back stance with weight on rear leg,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.kiba-dachi.explanation,same-as-english,Horse stance with feet wide apart,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.stances.neko-ashi-dachi.explanation,same-as-english,Cat stance with weight on back leg,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.kicks.mae-geri.explanation,same-as-english,Kick delivered to the front with the ball of the foot,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.kicks.yoko-geri.explanation,same-as-english,Kick delivered to the side with the edge of the foot,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.kicks.mawashi-geri.explanation,same-as-english,Circular kick using the instep or ball of the foot,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.kicks.ushiro-geri.explanation,same-as-english,Kick delivered backward with the heel,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.kicks.mikazuki-geri.explanation,same-as-english,Circular kick in a crescent motion,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.punches.seiken-tsuki.explanation,same-as-english,Basic punch with the first two knuckles,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.punches.gyaku-tsuki.explanation,same-as-english,Punch with the opposite hand to the forward foot,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.punches.oi-tsuki.explanation,same-as-english,Stepping punch with the same hand as the forward foot,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.punches.kizami-tsuki.explanation,same-as-english,Quick jab punch with the front hand,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.blocks.age-uke.explanation,same-as-english,Block that deflects attacks upward,Review whether this should be translated or intentionally kept as-is.
da,study.json,studyTerminology.blocks.gedan-barai.explanation,same-as-english,Sweeping block for low attacks,Review whether this should be translated or intentionally kept as-is.
